id,title,company,location,url,date_posted,date_scraped,description_snippet,source,job_type,duration,department,relevance_score,status
37cb43e3c7fbaed9,"Junior Quantitative Analyst, Model Validation",European Bank for Reconstruction and Development,"London, ENG, GB",https://uk.indeed.com/viewjob?jk=5dd715c5a35d9c22,2026-03-10,2026-03-11T07:59:32.839531+00:00,"Requisition ID 36443
  

Office Country United Kingdom
  

Office City London
  

Division Risk Management
  

Contract Type Regular
  

Contract Length
  

Posting End Date 24/03/2026  



**Purpose of Job**  



Under the supervision of the Associate Director, Model Validation, the Junior Quantita",indeed,internship,,,0.75,new
17c8a87b7ecd8df5,Quant Trader — Sports Event Market Making - Eka Finance,Jobs via eFinancialCareers,"London, England, UK",https://www.linkedin.com/jobs/view/4383763680,nan,2026-03-11T07:59:32.839568+00:00,nan,linkedin,internship,,,0.7,new
1b51bbfaefa93169,Quantitative Analyst Intern,Keyrock,"London, England, UK",https://www.linkedin.com/jobs/view/4372525304,nan,2026-03-11T07:59:32.839588+00:00,nan,linkedin,internship,,,0.7,new
acd88fb59a2c1939,"Junior Quantitative Analyst, Model Validation",EBRD,"London, England, UK",https://www.linkedin.com/jobs/view/4383746784,nan,2026-03-11T07:59:32.839603+00:00,nan,linkedin,internship,,,0.7,new
3a3b683b5a51bd5f,2026 - Analytics & Sales London Internship - Polish and Turkish Speakers,Bloomberg,"London, ENG, GB",https://uk.indeed.com/viewjob?jk=0a2dc0cd2faee8ca,2026-03-10,2026-03-11T07:59:32.839629+00:00,"2026 \- Analytics \& Sales London Internship \- Polish and Turkish Speakers
Location
London
Business Area
Sales and Client Service
Ref \#
10046466
**Description \& Requirements**
-------------------------------

You have an understanding of the drivers behind market moving stories and events. You're",indeed,internship,,,0.65,new
4c41acecefd56454,B2C Sales Intern, Yugo,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=d1176603575d835b,2026-03-10,2026-03-11T07:59:32.839643+00:00,"Job Title: B2C Sales Intern Location : Location: FR\-Paris Overview:
**Objectifs clés du poste**
---------------------------


Yugo est une marque de confiance dans le domaine du logement étudiant à l’échelle mondiale. Chaque jour, nous connectons les jeunes à des opportunités et les étudiants à des",indeed,internship,,,0.65,new
73648919b8d304c9,Account Sales Representative,Palo Alto Networks,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=da0fbaadd316c40b,2026-03-10,2026-03-11T07:59:32.839656+00:00,"Paris, Île\-de\-France Region, France Sales Ref ID: JR\-013760  

**Our Mission**


At Palo Alto Networks®, we’re united by a shared mission—to protect our digital way of life. We thrive at the intersection of innovation and impact, solving real\-world problems with cutting\-edge technology and bold",indeed,internship,,,0.65,new
1fa0ee4690266d91,STAGE - ASSISTANT SALES TRADER - PARIS,Kepler Cheuvreux,"Paris, Île-de-France, France",https://www.linkedin.com/jobs/view/4382465852,nan,2026-03-11T07:59:32.839676+00:00,nan,linkedin,internship,,,0.65,new
7139688b03f7d136,Account Sales Representative,Palo Alto Networks,"Paris, Île-de-France, France",https://www.linkedin.com/jobs/view/4382500573,nan,2026-03-11T07:59:32.839690+00:00,nan,linkedin,internship,,,0.65,new
8f9373fbd80f57f0,Sales Development Representative,Add Some Zest,"London Area, United Kingdom",https://www.linkedin.com/jobs/view/4382297036,nan,2026-03-11T07:59:32.839703+00:00,nan,linkedin,internship,,,0.65,new
746172f0f4c1e240,Sales Development Representative,trumpet 🎺,"London Area, United Kingdom",https://www.linkedin.com/jobs/view/4382286466,nan,2026-03-11T07:59:32.839710+00:00,nan,linkedin,internship,,,0.65,new
d16131243bbff851,Sales Development Representative (Outbound) - 100% remote - UK,Hostaway,"London, England, UK",https://www.linkedin.com/jobs/view/4383838016,nan,2026-03-11T07:59:32.839718+00:00,nan,linkedin,internship,,,0.65,new
07991d5a7f16349c,L&D Specialist (Sales),Instinct Resourcing,"London Area, United Kingdom",https://www.linkedin.com/jobs/view/4383794283,nan,2026-03-11T07:59:32.839725+00:00,nan,linkedin,internship,,,0.65,new
499024b7f285da6f,Sales Associate - Beauty Workshop - FT & PT,Selfridges,"London, England, UK",https://www.linkedin.com/jobs/view/4373822935,nan,2026-03-11T07:59:32.839731+00:00,nan,linkedin,internship,,,0.65,new
