id,title,company,location,url,date_posted,date_scraped,description_snippet,source,job_type,duration,department,relevance_score,status
ea8dbaf3a90ccb51,"Markets – Sales and Trading, FX Corporate, Off-Cycle Internship, Paris – France, 2026",Citi,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=18375239edb52a77,2026-03-09,2026-03-10T07:56:08.251273+00:00,"**You're the brains behind our work**


Are you ready to bring your knowledge from the classroom to the trading floor? Citi wants to help you get there! Whether it’s honing your skills or building your network, we know that success can’t come without growth. Our programs equip you with the knowledge",indeed,internship,,,0.75,new
6317e7db11523914,"Markets – Sales and Trading, FX Corporate, Off-Cycle Internship, Paris – France, 2026",Citi,"Paris, Île-de-France, France",https://www.linkedin.com/jobs/view/4382217157,nan,2026-03-10T07:56:08.251299+00:00,nan,linkedin,internship,,,0.75,new
49b6cdce09edf44f,Internship - 6 months - Regulatory Sales Tool F/M,Natixis,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=d608c8f28bd3e434,2026-03-09,2026-03-10T07:56:08.251312+00:00,"**Company Description**
-----------------------

  


Natixis Corporate \& Investment Banking is a leading global financial institution that provides advisory, investment banking, financing, corporate banking and capital markets services to corporations, financial institutions, financial sponsors an",indeed,internship,,,0.7,new
62d937238b7d53c9,Stage Analyste quantitatif Risk & Pricing H/F,Axis Alternatives,"Paris, Île-de-France, France",https://www.linkedin.com/jobs/view/4381866413,nan,2026-03-10T07:56:08.251326+00:00,None,linkedin,internship,,,0.7,new
5610ee5d20b9c4e8,Junior FX Relationship Manager,LSEG (London Stock Exchange Group),"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=279eac505c288438,2026-03-09,2026-03-10T07:56:08.251358+00:00,"Junior FX Relationship Manager (Permanent)  

Location: Paris, France
About us:
LSEG (London Stock Exchange Group) is a global financial markets infrastructure and data business. We are an open\-access partner committed to delivering the services our customers expect. With deep expertise and a world",indeed,internship,,,0.65,new
570d65043296e2a4,Stage H/F - Assistant sales (gestion institutionnelle) - juillet 2026,Lazard,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=6ceedd5ba6e2550f,2026-03-09,2026-03-10T07:56:08.251375+00:00,"Stage H/F \- Assistant sales (gestion institutionnelle) \- juillet 2026


**Location**

Paris


**Business Unit**

Asset Management


**Program Type**

Full Time


**Description**

**Assistant Sales (Gestion Institutionnelle) – Juillet 2026**


Lazard Frères Gestion, filiale du groupe Lazard est une",indeed,internship,,,0.65,new
23d6f1ed175a7663,Key Account Sales UK - Foodtech,Licorne Society,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=7a96db6e95eb57c4,2026-03-08,2026-03-10T07:56:08.251390+00:00,"Licorne Society a été missionné par une startup en pleine croissance pour les aider à trouver leur Key Account Sales UK



**The Company**
---------------


The company is a French revenue optimization solution created for the restaurant industry (independents, chains, and dark kitchens).



With th",indeed,internship,,,0.65,new
490f749430b06ad0,Founding Sales - SaaS à destination des équipes Achats - Paris,Licorne Society,"Paris, A8, FR",https://fr.indeed.com/viewjob?jk=2367c77358a5f345,2026-03-08,2026-03-10T07:56:08.251408+00:00,"Licorne Society a été missionné par une startup en pleine croissance pour les aider à trouver leur Founding Sales \- SaaS à destination des équipes Achats \- Paris



**Rejoins les et construis la machine commerciale d’une startup B2B SaaS en hyper\-traction.**

* **Localisation :** Paris (Châtelet ",indeed,internship,,,0.65,new
fac9d22b46e501c5,Stage - Sales Development Representative,Manty,"Paris, Île-de-France, France",https://www.linkedin.com/jobs/view/4381575875,nan,2026-03-10T07:56:08.251426+00:00,nan,linkedin,internship,,,0.65,new
7e5bc708c9d0b0f8,Sales Development Representative,Prime,"Greater London, England, UK",https://www.linkedin.com/jobs/view/4381857018,nan,2026-03-10T07:56:08.251440+00:00,nan,linkedin,internship,,,0.65,new
